Epoch	 	Train Loss		 Train Accuracy 		Test Loss	 Test Accuracy		
1	 	2.179437615474065	 	26.05	 	1.7977459970712661	 72.15
2	 	1.652771390378475	 	83.11	 	1.601132244348526	 86.8
3	 	1.5950890790422758	 	87.23	 	1.5834842460155487	 88.18
4	 	1.5822345313032469	 	88.31	 	1.5746269916296005 	 88.92
5	 	1.5755670564969382	 	88.84	 	1.5712950059175492 	 89.18
6	 	1.5713632532954216	 	89.16	 	1.566794224858284	 89.51
7	 	1.56823837719361	 	89.42	 	1.562424513220787	 89.78
8	 	1.4934057400027911	 	97.63	 	1.4838461121320725 	 98.24
9	 	1.4834734258055686	 	98.29	 	1.4841330301761628 	 98.11
10	 	1.480400567750136	 	98.5	 	1.479186111330986	 98.52
11	 	1.4783053937951725	 	98.67	 	1.477778127193451	 98.69
12	 	1.4767685913244883	 	98.78	 	1.476967017531395 	 98.62
13	 	1.4754328676462174	 	98.87	 	1.475926007270813 	 98.71
14	 	1.474287307580312	 	98.97	 	1.4756252057552337 	 98.8
15	 	1.473341807603836	 	99.08	 	1.4754490647315979 	 98.81
16	 	1.4725150102774303	 	99.12	 	1.4746663413047791 	 98.8
17	 	1.471729707936446	 	99.19	 	1.4754425781965255 	 98.74
18	 	1.4711169562737147	 	99.24	 	1.4732856982946396 	 98.95
19	 	1.4704995411634445	 	99.29	 	1.4733470385074616 	 99.0
20	 	1.470151256541411	 	99.32	 	1.4729804940223694 	 98.98
21	 	1.469728501300017	 	99.34	 	1.4724836813211442 	 99.01
22	 	1.4692667217850686	 	99.38	 	1.4727026969194412 	 98.93
23	 	1.4688428690433502	 	99.42	 	1.4721835374832153 	 99.05
24	 	1.4685106069048246	 	99.45	 	1.4724913107156754 	 99.04
25	 	1.4682175429264703	 	99.47	 	1.4720943756103515 	 99.05
26	 	1.4679390968680381	 	99.49	 	1.472001743197441	 99.06
27	 	1.4676302154461542	 	99.51	 	1.472516535282135	 98.99
28	 	1.4674027374982834	 	99.54	 	1.471926969051361	 98.98
29	 	1.4671160973111788	 	99.55	 	1.472606890797615	 98.98
30	 	1.4669039164980253	 	99.56	 	1.4724932633638381	 98.95
31	 	1.4667126926581064	 	99.59	 	1.4713667365312577	 99.14
32	 	1.4664873581329982	 	99.59	 	1.4714029566049576	 99.04
33	 	1.4663719732960065	 	99.61	 	1.4709991689920425	 99.13
34	 	1.46617848132054	 	99.62	 	1.4711404342651366	 99.07
35	 	1.4660092277526855	 	99.64	 	1.4711766459941864	 99.08
36	 	1.4658489396770795	 	99.65	 	1.4711100045442582 	 99.08
37	 	1.4656882783969243	 	99.64	 	1.4710325957536698 	 99.08
38	 	1.465544334491094	 	99.66	 	1.4710633445978165 	 99.13
39	 	1.4654641071359316	 	99.67	 	1.4705779937505723 	 99.1
40	 	1.4653794040679933	 	99.67	 	1.4706228576898575 	 99.12
41	 	1.4652433925271033	 	99.68	 	1.4707886867523194 	 99.08
42	 	1.4651215779185296	 	99.69	 	1.470390016078949	 99.13
43	 	1.4650506080786387	 	99.7	 	1.4712552362680436	 99.1
44	 	1.4649583331346512	 	99.7	 	1.4706865669488907	 99.11
45	 	1.464843974630038	 	99.7	 	1.470811511874199	 99.08
46	 	1.4647991320292155	 	99.71	 	1.4704413540363312	 99.12
47	 	1.4647348280747732	 	99.72	 	1.4709533534049988	 99.11
48	 	1.464630312204361	 	99.72	 	1.470212797522545	 99.16
49	 	1.4645911371310552	 	99.73	 	1.4704290097951889	 99.1
50	 	1.4644835034807524	 	99.73	 	1.4703790040016174 	 99.16
51	 	1.4644343408544858	 	99.74	 	1.4704980857372283 	 99.14
52	 	1.464369046707948	 	99.74	 	1.4702592791318894 	 99.16
53	 	1.4642950959006946	 	99.74	 	1.4704738948345184 	 99.14
54	 	1.4642530383666357	 	99.74	 	1.4702517602443694 	 99.18
55	 	1.4642306251724562	 	99.75	 	1.4705302609205246 	 99.13
56	 	1.464161443889141	 	99.75	 	1.4703241297006606 	 99.14
57	 	1.4641218664050102	 	99.76	 	1.470322585940361	 99.15
58	 	1.4640900285045306	 	99.76	 	1.4702771811485291	 99.16
59	 	1.464019338866075	 	99.76	 	1.4702483818531036	 99.12
60	 	1.4639718376199404	 	99.77	 	1.4699358369112014	 99.16

Best Accuracy is 99.18
